Date,humidity,precipitation,pressure,temperature,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2021-06-01,62.0,0.5,979.7,28.7,0.6400000000000001,0.0045000000000000005,85.0,63.0,0.0174,0.0083,7,7,162,55,0,0,162
2021-06-02,48.7,,980.3,30.7,0.75,0.0050999999999999995,139.0,86.0,0.0137,0.0108,9,7,193,66,0,0,193
2021-06-03,50.9,,981.1,31.6,0.82,0.0068,156.0,102.0,0.0179,0.0115,9,10,206,74,0,0,206
2021-06-04,52.2,1.0,981.1,30.6,0.71,0.0057,151.0,105.0,0.0165,0.01,8,8,201,76,0,0,201
2021-06-05,50.6,,979.5,30.2,0.65,0.0056,109.0,82.0,0.0159,0.0108,7,8,176,64,0,0,176
2021-06-06,46.5,,979.2,31.8,0.73,0.0053,112.0,103.0,0.0115,0.0111,8,8,178,75,0,0,178
2021-06-07,44.5,,976.7,33.3,0.82,0.0057,145.0,109.0,0.0121,0.012199999999999999,9,8,197,78,0,0,197
2021-06-08,38.6,,974.3,34.6,0.77,0.0050999999999999995,156.0,168.0,0.0068,0.0111,9,7,206,107,0,0,206
2021-06-09,39.5,,972.9,35.4,0.67,0.0044,137.0,184.0,0.0092,0.009000000000000001,8,6,192,115,0,0,192
2021-06-10,55.5,0.5,973.7,34.1,0.78,0.004900000000000001,151.0,119.0,0.0109,0.0081,9,7,201,83,0,0,201
2021-06-11,58.6,0.5,973.7,33.0,0.73,0.004900000000000001,120.0,103.0,0.014400000000000001,0.0099,8,7,182,75,0,0,182
2021-06-12,59.4,0.5,975.0,32.3,0.71,0.0044,99.0,67.0,0.011800000000000001,0.0074,8,6,170,57,0,0,170
2021-06-13,61.6,,975.9,31.4,0.73,0.0047,99.0,67.0,0.0121,0.0085,8,7,170,57,0,0,170
2021-06-14,54.2,,973.9,33.1,0.6900000000000001,0.004900000000000001,98.0,71.0,0.0126,0.0085,8,7,170,59,0,0,170
2021-06-15,57.1,,971.3,32.3,0.6400000000000001,0.0044,95.0,75.0,0.0117,0.0075,7,6,168,61,0,0,168
2021-06-16,63.5,1.0,974.0,31.3,0.71,0.0044,97.0,65.0,0.0137,0.0088,8,6,169,56,0,0,169
2021-06-17,63.4,1.2,975.7,32.0,0.73,0.0044,109.0,68.0,0.0105,0.0089,8,6,176,57,0,0,176
2021-06-18,64.5,1.0,976.9,31.7,0.6400000000000001,0.0043,81.0,54.0,0.0106,0.0066,7,6,160,50,0,0,160
2021-06-19,67.8,,976.5,31.2,0.6400000000000001,0.0046,74.0,51.0,0.0088,0.0063,7,7,156,47,0,0,156
2021-06-20,71.5,,977.3,30.8,0.5700000000000001,0.0039,71.0,41.0,0.009300000000000001,0.0055,6,6,154,38,0,0,154
2021-06-21,57.7,11.9,978.1,32.9,0.71,0.004200000000000001,97.0,60.0,0.0116,0.0074,8,6,169,53,0,0,169
2021-06-22,44.6,7.5,977.0,34.3,0.7200000000000001,0.0047,129.0,104.0,0.013900000000000001,0.010199999999999999,8,7,188,75,0,0,188
2021-06-23,43.1,,977.5,34.4,0.8400000000000001,0.0058,158.0,131.0,0.017,0.0121,10,9,208,89,0,0,208
2021-06-24,57.8,,977.7,32.5,0.73,0.0040999999999999995,134.0,81.0,0.013000000000000001,0.0083,8,6,191,64,0,0,191
2021-06-25,51.0,0.3,976.8,32.7,0.71,0.0048,139.0,114.0,0.0162,0.0114,8,7,193,80,0,0,193
2021-06-26,54.6,0.5,979.1,32.1,0.76,0.0048,116.0,89.0,0.01,0.0125,9,7,180,68,0,0,180
2021-06-27,53.8,,980.8,34.0,0.8,0.0043,158.0,117.0,0.016800000000000002,0.0111,9,6,208,82,0,0,208
2021-06-28,48.3,,979.5,34.6,0.8,0.0043,154.0,102.0,0.0166,0.0109,9,6,204,74,0,0,204
2021-06-29,42.8,,976.2,35.8,0.8500000000000001,0.0050999999999999995,158.0,133.0,0.015,0.014199999999999999,10,7,208,90,0,0,208
2021-06-30,37.9,,973.0,37.3,0.6200000000000001,0.0047,152.0,172.0,0.009300000000000001,0.0119,7,7,202,109,0,0,202
2021-07-01,40.2,0.3,971.7,36.9,0.55,0.004200000000000001,120.0,148.0,0.0103,0.0087,6,6,182,97,0,0,182
2021-07-02,47.2,0.5,973.1,34.5,0.6000000000000001,0.0043,144.0,156.0,0.0089,0.009800000000000001,7,6,196,101,0,0,196
2021-07-03,57.8,1.6,976.4,31.8,0.58,0.0038,105.0,82.0,0.0114,0.0106,7,6,174,64,0,0,174
2021-07-04,49.7,,977.8,33.7,0.75,0.0047,132.0,104.0,0.0123,0.0128,9,7,189,75,0,0,189
2021-07-05,50.0,,978.4,33.8,0.6200000000000001,0.0048,124.0,108.0,0.0119,0.0116,7,7,185,77,0,0,185
2021-07-06,47.6,,977.0,35.0,0.6400000000000001,0.0046,117.0,109.0,0.014400000000000001,0.0094,7,7,181,78,0,0,181
2021-07-07,44.1,,975.6,35.9,0.67,0.0047,122.0,120.0,0.0111,0.0116,8,7,184,83,0,0,184
2021-07-08,42.2,0.5,975.4,35.9,0.6400000000000001,0.0047,114.0,127.0,0.011,0.0099,7,7,179,87,0,0,179
2021-07-09,59.0,,977.1,33.0,0.71,0.0043,114.0,77.0,0.0181,0.0091,8,6,179,62,0,0,179
2021-07-10,56.0,,976.7,34.3,0.6400000000000001,0.0039,91.0,61.0,0.0129,0.0076,7,6,166,54,0,0,166
2021-07-11,63.0,,977.8,33.5,0.6400000000000001,0.0038,112.0,70.0,0.0126,0.006200000000000001,7,6,178,58,0,0,178
2021-07-12,68.5,,979.4,32.0,0.5900000000000001,0.0037,90.0,59.0,0.0103,0.006200000000000001,7,5,165,53,0,0,165
2021-07-13,83.0,0.5,979.0,30.0,0.79,0.004,83.0,52.0,0.006,0.0097,9,6,161,48,0,0,161
2021-07-14,84.3,0.5,978.8,29.6,0.7400000000000001,0.0038,93.0,55.0,0.0057,0.0101,8,6,167,51,0,0,167
2021-07-15,74.3,,979.0,31.8,0.73,0.0039,107.0,61.0,0.0091,0.008199999999999999,8,6,175,54,0,0,175
2021-07-16,64.3,,980.0,33.6,0.67,0.0039,107.0,66.0,0.013000000000000001,0.0079,8,6,175,56,0,0,175
2021-07-17,61.7,,977.6,34.0,0.7400000000000001,0.0036000000000000003,135.0,78.0,0.0155,0.008400000000000001,8,5,191,62,0,0,191
2021-07-18,74.3,1.0,975.1,31.4,0.71,0.003,87.0,59.0,0.0106,0.0092,8,4,163,53,0,0,163
2021-07-19,92.0,0.6,975.3,27.9,0.73,0.0029,54.0,20.0,0.0063,0.0095,8,4,128,19,0,0,128
2021-07-20,88.2,1.0,974.8,29.0,0.8,0.0031000000000000003,85.0,51.0,0.0079,0.0097,9,5,162,47,0,0,162
2021-07-21,78.5,0.5,973.5,30.7,0.91,0.0033,97.0,64.0,0.011,0.0108,10,5,169,55,0,0,169
2021-07-22,78.5,,972.5,29.8,0.66,0.0033,74.0,50.0,0.0097,0.0066,8,5,156,46,0,0,156
2021-07-23,74.5,,973.8,30.8,0.73,0.0031000000000000003,87.0,54.0,0.010400000000000001,0.0074,8,5,163,50,0,0,163
2021-07-24,75.4,0.7,975.0,31.5,0.78,0.0032,112.0,68.0,0.0077,0.0103,9,5,178,57,0,0,178
2021-07-25,67.2,,974.4,32.1,0.71,0.0032,87.0,62.0,0.0073,0.008400000000000001,8,5,163,54,0,0,163
2021-07-26,75.0,,973.4,31.0,0.73,0.0032,127.0,67.0,0.0075,0.0083,8,5,186,57,0,0,186
2021-07-27,86.3,0.8,972.0,29.0,0.73,0.003,93.0,54.0,0.0045000000000000005,0.0089,8,4,167,50,0,0,167
2021-07-28,90.1,0.5,973.2,27.4,0.6900000000000001,0.0027,63.0,35.0,0.0036000000000000003,0.0094,8,4,145,32,0,0,145
2021-07-29,86.7,0.5,973.8,29.1,0.71,0.0028,76.0,50.0,0.0050999999999999995,0.0097,8,4,157,46,0,0,157
2021-07-30,87.1,0.6,974.7,28.1,0.71,0.0031000000000000003,85.0,48.0,0.006500000000000001,0.0097,8,5,162,44,0,0,162
2021-07-31,78.6,0.5,975.0,30.1,0.65,0.0031000000000000003,71.0,43.0,0.0088,0.007200000000000001,7,5,154,40,0,0,154
2021-08-01,85.0,0.5,974.6,29.0,0.8400000000000001,0.0032,89.0,55.0,0.007,0.010400000000000001,10,5,165,51,0,0,165
2021-08-02,82.3,1.0,974.8,29.1,0.91,0.0032,99.0,58.0,0.0078,0.010400000000000001,10,5,170,52,0,0,170
2021-08-03,75.2,,975.7,30.4,0.6400000000000001,0.0031000000000000003,80.0,53.0,0.0076,0.008199999999999999,7,5,159,49,0,0,159
2021-08-04,72.2,,976.4,30.7,0.63,0.0032,70.0,52.0,0.0081,0.0085,7,5,154,48,0,0,154
2021-08-05,73.3,0.5,976.5,31.1,0.66,0.0031000000000000003,100.0,64.0,0.008,0.0088,8,5,171,55,0,0,171
2021-08-06,71.7,1.6,976.2,30.9,0.77,0.0033,114.0,73.0,0.008,0.0091,9,5,179,60,0,0,179
2021-08-07,80.9,0.8,977.3,29.6,0.82,0.0032,113.0,70.0,0.0064,0.0106,9,5,178,58,0,0,178
2021-08-08,86.4,0.5,979.2,28.4,0.8500000000000001,0.0033,122.0,61.0,0.0056,0.0106,10,5,184,54,0,0,184
2021-08-09,84.0,,979.2,29.7,0.82,0.0033,127.0,66.0,0.0070999999999999995,0.010400000000000001,9,5,186,56,0,0,186
2021-08-10,68.1,0.5,977.3,31.8,0.7200000000000001,0.0033,102.0,95.0,0.0064,0.010199999999999999,8,5,172,71,0,0,172
2021-08-11,63.2,0.5,977.7,31.9,0.55,0.0032,85.0,87.0,0.0063,0.0078,6,5,162,67,0,0,162
2021-08-12,61.8,,978.8,32.0,0.6000000000000001,0.0029,85.0,91.0,0.0076,0.0085,7,4,162,69,0,0,162
2021-08-13,60.3,,977.4,32.0,0.5900000000000001,0.0027,86.0,85.0,0.0078,0.0079,7,4,163,66,0,0,163
2021-08-14,60.6,,975.5,31.9,0.55,0.0027,86.0,89.0,0.0083,0.007200000000000001,6,4,163,68,0,0,163
2021-08-15,59.6,,976.5,31.6,0.49000000000000005,0.0027,87.0,90.0,0.0083,0.0068,6,4,163,68,0,0,163
2021-08-16,58.4,,979.6,32.3,0.5900000000000001,0.003,97.0,99.0,0.0083,0.0078,7,4,169,73,0,0,169
2021-08-17,62.2,,979.4,32.2,0.68,0.003,130.0,116.0,0.0096,0.0096,8,4,188,81,0,0,188
2021-08-18,61.2,,977.5,31.7,0.78,0.0031000000000000003,152.0,117.0,0.0116,0.0109,9,5,202,82,0,0,202
2021-08-19,65.7,,976.7,31.5,0.82,0.0034,161.0,119.0,0.0114,0.0114,9,5,211,83,0,0,211
2021-08-20,83.0,0.5,979.4,28.3,0.66,0.0031000000000000003,91.0,56.0,0.0081,0.008199999999999999,8,5,166,51,0,0,166
2021-08-21,87.6,1.0,981.0,28.1,0.66,0.0026000000000000003,72.0,32.0,0.0078,0.007,8,4,155,30,0,0,155
2021-08-22,80.8,1.7,980.3,29.2,0.6400000000000001,0.0029,102.0,52.0,0.0091,0.0066,7,4,172,48,0,0,172
2021-08-23,78.5,0.5,978.5,30.1,0.76,0.0028,99.0,58.0,0.0081,0.009000000000000001,9,4,170,52,0,0,170
2021-08-24,79.4,,977.2,30.7,0.82,0.0026000000000000003,130.0,75.0,0.0070999999999999995,0.010199999999999999,9,4,188,61,0,0,188
2021-08-25,61.5,,975.1,31.4,0.6000000000000001,0.0026000000000000003,89.0,87.0,0.007200000000000001,0.0081,7,4,165,67,0,0,165
2021-08-26,62.5,1.0,974.6,30.5,0.55,0.0027,87.0,96.0,0.006900000000000001,0.0075,6,4,163,71,0,0,163
2021-08-27,61.8,,976.8,31.1,0.58,0.0027,110.0,117.0,0.0077,0.0092,7,4,177,82,0,0,177
2021-08-28,70.0,1.5,977.6,30.5,0.6400000000000001,0.0027,127.0,96.0,0.0083,0.0097,7,4,186,71,0,0,186
2021-08-29,75.7,,978.3,30.1,0.61,0.0028,138.0,84.0,0.0092,0.0083,7,4,193,65,0,0,193
2021-08-30,77.2,,981.4,29.1,0.48,0.0027,72.0,47.0,0.0092,0.0053,5,4,155,44,0,0,155
2021-08-31,87.4,0.7,983.6,27.1,0.6000000000000001,0.0027,63.0,37.0,0.0055,0.0068,7,4,145,34,0,0,145
2021-09-01,88.0,0.6,983.0,26.4,0.66,0.003,68.0,35.0,0.0046,0.0077,8,4,152,32,0,0,152
2021-09-02,84.0,1.0,980.9,29.1,0.73,0.0029,80.0,48.0,0.0063,0.008199999999999999,8,4,159,44,0,0,159
2021-09-03,78.9,0.7,979.6,29.8,0.67,0.003,74.0,51.0,0.0081,0.0086,8,4,156,47,0,0,156
2021-09-04,83.2,1.3,979.2,28.8,0.77,0.003,76.0,51.0,0.007200000000000001,0.009300000000000001,9,4,157,47,0,0,157
2021-09-05,80.6,0.5,979.3,29.9,0.82,0.0029,107.0,65.0,0.008400000000000001,0.0096,9,4,175,56,0,0,175
2021-09-06,76.5,1.0,980.3,30.9,0.9300000000000002,0.0028,139.0,77.0,0.0089,0.010400000000000001,11,4,193,62,0,0,193
2021-09-07,81.2,1.0,981.1,29.9,0.73,0.0028,114.0,63.0,0.0083,0.0091,8,4,179,55,0,0,179
2021-09-08,77.3,0.5,980.9,29.8,0.5900000000000001,0.0028,69.0,50.0,0.0076,0.007200000000000001,7,4,153,46,0,0,153
2021-09-09,75.6,0.5,979.7,29.7,0.6400000000000001,0.0031000000000000003,85.0,56.0,0.008199999999999999,0.0077,7,5,162,51,0,0,162
2021-09-10,79.5,0.5,979.6,29.1,0.5900000000000001,0.0031000000000000003,87.0,55.0,0.0085,0.0076,7,5,163,51,0,0,163
2021-09-11,88.1,0.8,980.2,26.1,0.61,0.0027,61.0,28.0,0.0079,0.0081,7,4,141,26,0,0,141
2021-09-12,85.1,0.5,978.6,28.3,0.6400000000000001,0.003,78.0,45.0,0.0070999999999999995,0.0083,7,4,158,42,0,0,158
2021-09-13,85.0,0.5,978.4,27.8,0.78,0.0032,102.0,60.0,0.0076,0.0095,9,5,172,53,0,0,172
2021-09-14,77.8,2.7,980.4,29.4,0.6400000000000001,0.0035,72.0,56.0,0.006900000000000001,0.0081,7,5,155,51,0,0,155
2021-09-15,72.1,,981.4,29.9,0.58,0.0032,57.0,52.0,0.0077,0.0076,7,5,133,48,0,0,133
2021-09-16,83.7,0.8,980.6,27.1,0.7400000000000001,0.003,68.0,52.0,0.0058,0.0105,8,4,152,48,0,0,152
2021-09-17,78.0,,979.9,28.5,0.6400000000000001,0.0031000000000000003,65.0,49.0,0.007,0.0074,7,5,149,45,0,0,149
2021-09-18,77.4,,981.1,29.2,0.66,0.0029,80.0,53.0,0.0087,0.007200000000000001,8,4,159,49,0,0,159
2021-09-19,75.4,,982.7,30.0,0.6200000000000001,0.0028,84.0,59.0,0.0081,0.0075,7,4,162,53,0,0,162
2021-09-20,75.1,,981.9,30.3,0.71,0.0029,84.0,60.0,0.0075,0.0086,8,4,162,53,0,0,162
2021-09-21,79.0,1.1,981.1,29.1,0.71,0.003,86.0,58.0,0.0079,0.0088,8,4,163,52,0,0,163
2021-09-22,81.0,0.5,980.9,27.8,0.67,0.0027,77.0,53.0,0.0088,0.0087,8,4,158,49,0,0,158
2021-09-23,78.6,1.3,982.1,29.0,0.58,0.0027,73.0,51.0,0.0097,0.007,7,4,155,47,0,0,155
2021-09-24,82.4,0.5,983.1,28.4,0.71,0.0034,74.0,50.0,0.0079,0.008400000000000001,8,5,156,46,0,0,156
2021-09-25,78.1,0.7,981.9,29.2,0.6400000000000001,0.0031000000000000003,91.0,58.0,0.0099,0.0081,7,5,166,52,0,0,166
2021-09-26,79.1,,982.1,28.8,0.6400000000000001,0.003,91.0,55.0,0.0106,0.007200000000000001,7,4,166,51,0,0,166
2021-09-27,75.4,,982.4,29.7,0.8,0.0033,133.0,74.0,0.0101,0.0089,9,5,190,60,0,0,190
2021-09-28,70.4,,982.6,30.2,0.76,0.0033,109.0,74.0,0.0103,0.009000000000000001,9,5,176,60,0,0,176
2021-09-29,71.0,,983.9,29.8,0.73,0.0029,87.0,60.0,0.009000000000000001,0.007,8,4,163,53,0,0,163
2021-09-30,73.5,,985.0,29.6,0.78,0.003,99.0,65.0,0.009000000000000001,0.008400000000000001,9,4,170,56,0,0,170
2021-10-01,77.3,0.5,984.8,29.4,1.04,0.003,137.0,83.0,0.0092,0.011800000000000001,12,4,192,65,0,0,192
2021-10-02,73.6,,983.5,29.9,0.8900000000000001,0.0029,142.0,84.0,0.0097,0.009300000000000001,10,4,195,65,0,0,195
2021-10-03,77.0,,982.7,29.0,0.8,0.0028,96.0,73.0,0.0075,0.0079,9,4,169,60,0,0,169
2021-10-04,70.0,,1006.0,30.0,0.8400000000000001,0.0029,82.0,68.0,0.008,0.0081,10,4,161,57,0,0,161
2021-10-05,76.5,,1008.0,28.5,0.7400000000000001,0.003,112.0,81.0,0.0096,0.0094,8,4,178,64,0,0,178
2021-10-06,78.5,,1009.5,28.5,0.77,0.003,135.0,83.0,0.0088,0.009000000000000001,9,4,191,65,0,0,191
2021-10-07,74.5,,1008.0,28.0,0.82,0.0033,154.0,96.0,0.0112,0.0101,9,5,204,71,0,0,204
2021-10-08,65.0,,1006.0,28.0,0.97,0.0037,159.0,121.0,0.0123,0.0127,11,5,209,84,0,0,209
2021-10-09,58.5,,1007.0,29.0,1.0,0.0035,158.0,123.0,0.008199999999999999,0.014,11,5,208,85,0,0,208
2021-10-10,54.5,,1007.0,28.5,0.9500000000000001,0.0033,157.0,119.0,0.0074,0.0141,11,5,207,83,0,0,207
2021-10-11,73.0,,1007.0,26.0,1.02,0.0034,156.0,113.0,0.0068,0.0137,12,5,206,80,0,0,206
2021-10-12,,,,,1.0,0.0035,160.0,125.0,0.0088,0.013900000000000001,11,5,210,86,0,0,210
2021-10-13,,,,,0.78,0.0043,165.0,136.0,0.013800000000000002,0.0129,9,6,215,91,0,0,215
2021-10-14,55.8,,983.0,25.0,0.8400000000000001,0.0045000000000000005,163.0,126.0,0.0112,0.0151,10,7,213,86,0,0,213
2021-10-15,62.1,,982.8,26.5,0.91,0.0047,169.0,127.0,0.0117,0.018000000000000002,10,7,219,87,0,0,219
2021-10-16,65.0,,1005.5,28.0,1.34,0.0050999999999999995,217.0,175.0,0.0086,0.0217,15,7,267,111,0,0,267
2021-10-17,81.8,0.5,1007.0,26.0,0.9199999999999999,0.0034,163.0,88.0,0.006,0.0116,10,5,213,67,0,0,213
2021-10-18,91.0,0.5,1006.5,22.0,0.6400000000000001,0.0027,50.0,22.0,0.007200000000000001,0.008199999999999999,7,4,120,20,0,0,120
2021-10-19,83.0,,1007.0,25.0,0.73,0.0032,112.0,63.0,0.0067,0.0101,8,5,178,55,0,0,178
2021-10-20,71.0,,1011.0,24.5,0.9500000000000001,0.0037,178.0,126.0,0.006900000000000001,0.0149,11,5,228,86,0,0,228
2021-10-21,46.0,,1011.0,24.5,0.8500000000000001,0.0035,155.0,139.0,0.0056,0.016300000000000002,10,5,205,93,0,0,205
2021-10-22,56.5,,1011.0,24.0,0.86,0.0035,127.0,103.0,0.006500000000000001,0.0137,10,5,186,75,0,0,186
2021-10-23,65.0,,1012.5,25.0,0.9800000000000001,0.0039,155.0,112.0,0.006,0.015,11,6,205,79,0,0,205
2021-10-24,77.5,,1013.5,22.5,0.76,0.0035,159.0,99.0,0.0125,0.011800000000000001,9,5,209,73,0,0,209
2021-10-25,78.0,,1014.5,22.5,0.73,0.0034,103.0,64.0,0.0106,0.0108,8,5,173,55,0,0,173
2021-10-26,68.5,,1014.0,21.5,0.82,0.0038,158.0,96.0,0.006,0.0135,9,6,208,71,0,0,208
2021-10-27,58.0,,1015.0,23.0,1.03,0.005,182.0,149.0,0.006500000000000001,0.0173,12,7,232,98,0,0,232
2021-10-28,67.0,,1015.0,21.6,0.9500000000000001,0.0045000000000000005,193.0,153.0,0.0066,0.0169,11,7,243,100,0,0,243
2021-10-29,64.0,,1017.0,22.2,1.1300000000000001,0.0046,194.0,167.0,0.005,0.0233,13,7,244,107,0,0,244
2021-10-30,61.7,,1015.0,21.5,1.0,0.0046,192.0,155.0,0.0056,0.0235,11,7,242,101,0,0,242
2021-10-31,61.7,,1014.0,22.2,1.05,0.0057,197.0,182.0,0.0085,0.019600000000000003,12,8,247,114,0,0,247
2021-11-01,59.4,,989.9,23.5,1.31,0.0055,199.0,179.0,0.0055,0.024800000000000003,15,8,249,113,0,0,249
2021-11-02,59.4,,989.9,24.9,1.11,0.004900000000000001,197.0,158.0,0.0076,0.0218,13,7,247,102,0,0,247
2021-11-03,65.7,,989.5,24.7,1.27,0.0046,213.0,173.0,0.0060999999999999995,0.0242,14,7,263,110,0,0,263
2021-11-04,73.2,,989.0,23.8,1.7000000000000002,0.0046,353.0,355.0,0.0053,0.0212,19,7,403,201,0,0,403
2021-11-05,78.4,,988.9,23.7,1.8100000000000003,0.006,440.0,472.0,0.005200000000000001,0.0189,21,9,460,360,0,0,460
2021-11-06,59.3,,987.3,24.1,1.54,0.0056,382.0,339.0,0.0091,0.0198,18,8,422,193,0,0,422
2021-11-07,63.0,,987.3,23.5,1.47,0.0056,310.0,289.0,0.006200000000000001,0.0211,17,8,360,168,0,0,360
2021-11-08,61.3,,989.0,23.8,1.56,0.005900000000000001,306.0,286.0,0.0057,0.0247,18,9,356,166,0,0,356
2021-11-09,60.3,,989.4,23.9,1.6500000000000001,0.0070999999999999995,313.0,310.0,0.0054,0.0257,19,10,363,178,0,0,363
2021-11-10,65.0,,988.5,23.7,1.5,0.0058,270.0,249.0,0.0053,0.0287,17,9,320,148,0,0,320
2021-11-11,71.9,,988.5,22.5,2.08,0.0058,361.0,400.0,0.0031000000000000003,0.0347,24,9,408,266,0,0,408
2021-11-12,74.4,,988.8,22.6,2.23,0.0055,441.0,521.0,0.0038,0.031,25,8,461,417,0,0,461
2021-11-13,63.0,,988.2,22.5,1.8100000000000003,0.0050999999999999995,290.0,328.0,0.0044,0.0297,21,7,340,187,0,0,340
2021-11-14,61.5,,988.1,22.1,1.32,0.0057,226.0,178.0,0.0045000000000000005,0.0256,15,8,276,112,0,0,276
2021-11-15,63.4,,987.3,21.8,1.5,0.0055,245.0,197.0,0.0045000000000000005,0.0282,17,8,295,122,0,0,295
2021-11-16,64.6,,988.5,21.3,1.5,0.0053,295.0,270.0,0.0047,0.0246,17,8,345,158,0,0,345
2021-11-17,66.8,,990.4,21.9,1.4500000000000002,0.0050999999999999995,261.0,226.0,0.0056,0.026600000000000002,16,7,311,136,0,0,311
2021-11-18,68.6,,988.7,22.0,1.8100000000000003,0.0054,245.0,198.0,0.006200000000000001,0.0263,21,8,295,122,0,0,295
2021-11-19,65.3,,986.4,22.0,1.7300000000000002,0.0068,262.0,223.0,0.006,0.0294,20,10,312,135,0,0,312
2021-11-20,62.7,,987.1,22.3,1.6100000000000003,0.0067,258.0,200.0,0.0055,0.0325,18,10,308,123,0,0,308
2021-11-21,55.7,,987.9,21.8,1.32,0.0053,235.0,179.0,0.007200000000000001,0.0264,15,8,285,113,0,0,285
2021-11-22,45.0,,987.9,24.1,1.0,0.0058,183.0,154.0,0.014,0.016800000000000002,11,9,233,100,0,0,233
2021-11-23,54.7,,987.6,21.5,1.1400000000000001,0.006200000000000001,195.0,161.0,0.0078,0.020300000000000002,13,9,245,104,0,0,245
2021-11-24,64.2,,988.4,22.3,1.9500000000000002,0.006200000000000001,252.0,226.0,0.0064,0.0313,22,9,302,136,0,0,302
2021-11-25,72.1,,989.4,21.9,1.6500000000000001,0.0048,291.0,266.0,0.008400000000000001,0.028,19,7,341,156,0,0,341
2021-11-26,74.8,,989.7,21.5,2.17,0.0056,300.0,308.0,0.008,0.0305,25,8,350,177,0,0,350
2021-11-27,75.5,,990.5,21.4,1.8800000000000001,0.0043,277.0,238.0,0.007200000000000001,0.025500000000000002,21,6,327,142,0,0,327
2021-11-28,79.5,,992.4,21.8,1.6800000000000002,0.0047,294.0,262.0,0.0077,0.0217,19,7,344,154,0,0,344
2021-11-29,67.2,,992.4,21.9,1.85,0.0044,255.0,193.0,0.005900000000000001,0.0245,21,6,305,120,0,0,305
2021-11-30,64.7,,991.9,21.5,1.29,0.0047,216.0,167.0,0.0067,0.0214,15,7,266,107,0,0,266
2021-12-01,71.0,,992.3,20.7,1.83,0.0044,294.0,311.0,0.0035,0.030100000000000002,21,6,344,179,0,0,344
2021-12-02,80.9,0.5,992.2,19.3,1.54,0.0039,293.0,213.0,0.0027,0.023600000000000003,18,6,343,130,0,0,343
2021-12-03,75.6,,992.6,20.5,1.36,0.0033,252.0,172.0,0.0036000000000000003,0.0218,15,5,302,109,0,0,302
2021-12-04,73.3,10.0,991.2,21.4,1.54,0.004,221.0,166.0,0.004200000000000001,0.021500000000000002,18,6,271,106,0,0,271
2021-12-05,73.9,3.2,991.6,21.7,1.8100000000000003,0.0047,218.0,168.0,0.0057,0.0225,21,7,268,107,0,0,268
2021-12-06,75.0,1.0,992.0,21.7,1.1900000000000002,0.0037,192.0,132.0,0.0053,0.020399999999999998,14,5,242,89,0,0,242
2021-12-07,67.9,,993.0,20.7,1.0,0.0035,177.0,120.0,0.0046,0.0183,11,5,227,83,0,0,227
2021-12-08,68.0,,992.7,20.0,1.06,0.0039,180.0,122.0,0.0045000000000000005,0.0188,12,6,230,84,0,0,230
2021-12-09,70.0,,995.0,19.8,1.3800000000000001,0.0044,203.0,155.0,0.0038,0.023100000000000002,16,6,253,101,0,0,253
2021-12-10,68.2,,995.0,19.8,1.25,0.0039,197.0,149.0,0.0039,0.0211,14,6,247,98,0,0,247
2021-12-11,63.8,,994.2,19.2,1.07,0.0045000000000000005,183.0,124.0,0.004200000000000001,0.0197,12,7,233,85,0,0,233
2021-12-12,66.8,,994.6,19.0,1.33,0.0044,184.0,126.0,0.0035,0.0229,15,6,234,86,0,0,234
2021-12-13,74.4,,993.4,18.7,1.8600000000000003,0.0044,230.0,179.0,0.0043,0.0223,21,6,280,113,0,0,280
2021-12-14,77.2,,992.7,18.9,1.7600000000000002,0.004,255.0,188.0,0.005200000000000001,0.0228,20,6,305,117,0,0,305
2021-12-15,67.7,,992.7,18.9,1.42,0.0044,223.0,160.0,0.0050999999999999995,0.0207,16,6,273,103,0,0,273
2021-12-16,65.8,,993.5,18.4,1.3800000000000001,0.0054,252.0,180.0,0.0057,0.0227,16,8,302,113,0,0,302
2021-12-17,62.6,,995.8,17.8,1.02,0.005,192.0,136.0,0.0086,0.0162,12,7,242,91,0,0,242
2021-12-18,62.0,,995.8,13.7,1.16,0.003,187.0,128.0,0.006900000000000001,0.016,13,4,237,87,0,0,237
2021-12-19,63.0,,995.0,13.2,1.07,0.0040999999999999995,188.0,128.0,0.0068,0.018000000000000002,12,6,238,87,0,0,238
2021-12-20,66.7,,994.0,13.2,1.1800000000000002,0.0048,211.0,154.0,0.005,0.021500000000000002,13,7,261,100,0,0,261
2021-12-21,69.0,,992.5,14.0,2.06,0.0055,323.0,305.0,0.0044,0.0274,23,8,373,176,0,0,373
2021-12-22,71.5,,990.0,14.3,2.1100000000000003,0.005200000000000001,341.0,325.0,0.0032,0.0294,24,8,391,186,0,0,391
2021-12-23,72.3,,989.7,14.8,1.77,0.005,366.0,379.0,0.004900000000000001,0.03,20,7,411,235,0,0,411
2021-12-24,78.1,,989.7,15.5,1.47,0.004,305.0,259.0,0.0037,0.0253,17,6,355,153,0,0,355
2021-12-25,78.9,,991.5,15.6,1.8600000000000003,0.0047,384.0,378.0,0.0039,0.027,21,7,423,234,0,0,423
2021-12-26,82.0,0.5,993.0,15.7,1.6800000000000002,0.004,387.0,339.0,0.0037,0.0245,19,6,425,193,0,0,425
