Date,humidity,precipitation,pressure,temperature,wind-speed,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2021-09-04,95.5,1.1,1012.6,21.0,1.5,0.34,0.0015,17.0,9.0,0.0184,0.0075,4,2,54,8,0,0,54
2021-09-05,85.0,1.9,1015.3,21.6,2.0,0.34,0.0015,17.0,8.0,0.024100000000000003,0.0038,4,2,54,7,0,0,54
2021-09-06,82.0,0.9,1015.3,20.9,1.7,0.34,0.0015,25.0,10.0,0.0184,0.009300000000000001,4,2,70,9,0,0,70
2021-09-07,70.0,99.0,1016.0,21.0,1.8,0.34,0.0015,25.0,10.0,0.0264,0.0075,4,2,70,9,0,0,70
2021-09-08,76.0,99.0,1013.6,21.0,0.9,0.34,0.0015,34.0,13.0,0.0216,0.0149,4,2,87,12,0,0,87
2021-09-09,93.0,1.3,1011.6,21.0,1.1,0.45,0.0015,30.0,12.0,0.0128,0.0158,5,2,80,11,0,0,80
2021-09-10,78.0,99.0,1012.0,25.0,1.4,0.45,0.0015,42.0,15.0,0.0216,0.013000000000000001,5,2,104,14,0,0,104
2021-09-11,84.0,99.0,1010.5,25.5,1.0,0.45,0.0015,46.0,20.0,0.024100000000000003,0.0121,5,2,112,19,0,0,112
2021-09-12,87.0,99.0,1010.2,25.0,1.0,0.45,0.0015,50.0,21.0,0.024100000000000003,0.0075,5,2,120,19,0,0,120
2021-09-13,69.0,,1013.9,25.5,1.4,0.34,0.0015,46.0,17.0,0.028100000000000003,0.0112,4,2,112,16,0,0,112
2021-09-14,77.0,1.0,1016.0,24.0,1.2,0.34,0.0015,34.0,14.0,0.0216,0.013000000000000001,4,2,87,13,0,0,87
2021-09-15,77.6,0.5,1012.7,23.0,1.5,0.34,0.0015,34.0,13.0,0.0289,0.009300000000000001,4,2,87,12,0,0,87
2021-09-16,72.0,99.0,1015.4,22.7,2.2,0.34,0.0015,30.0,12.0,0.024100000000000003,0.0075,4,2,80,11,0,0,80
2021-09-17,73.5,99.0,1014.0,23.3,1.2,0.34,0.0029,30.0,13.0,0.020800000000000003,0.0121,4,4,80,12,0,0,80
2021-09-18,96.0,2.0,1006.0,24.0,1.7,0.34,0.0015,21.0,15.0,0.0224,0.008400000000000001,4,2,62,14,0,0,62
2021-09-19,67.5,1.1,1010.6,24.1,2.2,0.34,0.0015,17.0,8.0,0.0296,0.0047,4,2,54,7,0,0,54
2021-09-20,67.8,,1015.6,23.0,1.7,0.34,0.0015,30.0,11.0,0.028100000000000003,0.006500000000000001,4,2,80,10,0,0,80
2021-09-21,72.0,,1014.0,24.0,1.4,0.34,0.0015,34.0,13.0,0.024800000000000003,0.010199999999999999,4,2,87,12,0,0,87
2021-09-22,80.0,99.0,1009.0,26.4,1.7,0.45,0.0015,34.0,16.0,0.0176,0.0149,5,2,87,15,0,0,87
2021-09-23,73.5,99.0,1009.7,27.5,1.4,0.34,0.0015,50.0,17.0,0.0256,0.009300000000000001,4,2,120,16,0,0,120
2021-09-24,61.0,,1016.0,26.0,1.5,0.34,0.0015,46.0,16.0,0.032799999999999996,0.010199999999999999,4,2,112,15,0,0,112
2021-09-25,71.7,99.0,1022.8,22.7,2.3,0.34,0.0015,25.0,10.0,0.0264,0.006500000000000001,4,2,70,9,0,0,70
2021-09-26,73.0,99.0,1020.6,20.8,1.6,0.34,0.0015,25.0,10.0,0.0224,0.0056,4,2,70,9,0,0,70
2021-09-27,74.5,99.0,1017.3,20.6,2.0,0.34,0.0015,30.0,10.0,0.0224,0.008400000000000001,4,2,80,9,0,0,80
2021-09-28,71.3,,1016.0,21.8,1.6,0.34,0.0015,34.0,12.0,0.024100000000000003,0.009300000000000001,4,2,87,11,0,0,87
2021-09-29,76.0,99.0,1014.1,23.0,1.3,0.34,0.0015,30.0,12.0,0.02,0.0121,4,2,80,11,0,0,80
2021-09-30,79.0,99.0,1008.2,24.0,1.0,0.45,0.0029,38.0,15.0,0.016,0.0167,5,4,95,14,0,0,95
2021-10-01,94.5,2.4,996.7,19.9,3.3,0.22999999999999998,0.0015,13.0,7.0,0.0296,0.0056,3,2,42,6,0,0,42
2021-10-02,74.0,0.2,1006.1,23.0,1.3,0.34,0.0015,25.0,10.0,0.028100000000000003,0.009300000000000001,4,2,70,9,0,0,70
2021-10-03,72.2,1.8,1019.5,22.5,1.5,0.34,0.0015,34.0,13.0,0.024100000000000003,0.0075,4,2,87,12,0,0,87
2021-10-04,72.9,99.0,1023.2,24.1,2.0,0.34,0.0015,38.0,15.0,0.0272,0.0121,4,2,95,14,0,0,95
2021-10-05,73.0,,1017.4,24.7,2.2,0.34,0.0015,50.0,18.0,0.0272,0.0121,4,2,120,17,0,0,120
2021-10-06,71.0,99.0,1014.9,23.3,2.5,0.34,0.0015,46.0,17.0,0.0272,0.0112,4,2,112,16,0,0,112
2021-10-07,75.5,99.0,1019.0,22.3,1.5,0.34,0.0015,25.0,11.0,0.0216,0.013000000000000001,4,2,70,10,0,0,70
2021-10-08,75.0,99.0,1018.8,24.5,2.0,0.34,0.0029,42.0,15.0,0.0216,0.013000000000000001,4,4,104,14,0,0,104
2021-10-09,78.1,99.0,1023.6,23.4,3.0,0.34,0.0015,38.0,15.0,0.0272,0.009300000000000001,4,2,95,14,0,0,95
2021-10-10,77.0,99.0,1022.0,22.7,2.0,0.34,0.0015,30.0,11.0,0.0264,0.0056,4,2,80,10,0,0,80
2021-10-11,76.1,99.0,1016.3,24.6,2.0,0.34,0.0015,30.0,13.0,0.0216,0.010199999999999999,4,2,80,12,0,0,80
2021-10-12,83.0,,1021.8,22.2,1.1,0.34,0.0015,25.0,11.0,0.0216,0.010199999999999999,4,2,70,10,0,0,70
2021-10-13,93.0,,1021.3,17.7,0.6,0.34,0.0015,13.0,6.0,0.0145,0.010199999999999999,4,2,42,6,0,0,42
2021-10-14,77.0,,1016.1,20.1,0.6,0.34,0.0029,25.0,10.0,0.0184,0.0121,4,4,70,9,0,0,70
2021-10-15,74.7,,1014.6,22.1,0.7,0.45,0.0029,38.0,14.0,0.016800000000000002,0.0195,5,4,95,13,0,0,95
2021-10-16,82.5,,1011.2,21.8,1.8,0.45,0.0015,34.0,13.0,0.0184,0.0158,5,2,87,12,0,0,87
2021-10-17,83.2,1.1,1010.4,15.1,2.8,0.34,0.0015,13.0,4.0,0.0224,0.0056,4,2,42,4,0,0,42
2021-10-18,57.3,,1021.5,14.5,2.5,0.34,0.0015,17.0,6.0,0.0233,0.008400000000000001,4,2,54,6,0,0,54
2021-10-19,68.0,99.0,1012.1,14.4,2.0,0.34,0.0015,25.0,9.0,0.0145,0.0158,4,2,70,8,0,0,70
2021-10-20,48.0,0.8,1005.3,15.8,3.0,0.34,0.0015,21.0,6.0,0.0233,0.010199999999999999,4,2,62,6,0,0,62
2021-10-21,48.0,,1014.2,15.9,2.0,0.34,0.0015,17.0,5.0,0.024100000000000003,0.010199999999999999,4,2,54,5,0,0,54
2021-10-22,91.0,0.4,1014.0,11.6,1.7,0.34,0.0015,25.0,9.0,0.0136,0.0149,4,2,70,8,0,0,70
2021-10-23,51.4,0.1,1017.2,13.8,3.3,0.34,0.0015,21.0,8.0,0.0256,0.009300000000000001,4,2,62,7,0,0,62
2021-10-24,54.5,,1024.8,14.4,1.5,0.45,0.0015,30.0,9.0,0.020800000000000003,0.010199999999999999,5,2,80,8,0,0,80
2021-10-25,65.0,99.0,1022.0,15.0,2.0,0.45,0.0015,50.0,15.0,0.0136,0.0176,5,2,120,14,0,0,120
2021-10-26,80.9,3.0,1012.7,16.2,3.0,0.34,0.0015,17.0,6.0,0.0256,0.008400000000000001,4,2,54,6,0,0,54
2021-10-27,87.0,0.3,1015.0,15.5,1.5,0.45,0.0015,38.0,12.0,0.008,0.0213,5,2,95,11,0,0,95
2021-10-28,56.2,99.0,1014.1,17.5,2.0,0.34,0.0015,42.0,13.0,0.0256,0.013900000000000001,4,2,104,12,0,0,104
2021-10-29,49.5,,1018.5,15.9,2.5,0.34,0.0015,25.0,8.0,0.024100000000000003,0.010199999999999999,4,2,70,7,0,0,70
2021-10-30,58.0,,1023.6,15.8,1.5,0.45,0.0029,34.0,10.0,0.0184,0.0158,5,4,87,9,0,0,87
2021-10-31,77.5,0.2,1022.3,14.7,1.0,0.45,0.0015,57.0,19.0,0.016800000000000002,0.013900000000000001,5,2,133,18,0,0,133
2021-11-01,79.0,99.0,1018.4,17.7,1.1,0.45,0.0015,50.0,16.0,0.016,0.0149,5,2,120,15,0,0,120
2021-11-02,76.2,99.0,1013.0,18.0,1.2,0.45,0.0015,53.0,17.0,0.0192,0.0149,5,2,126,16,0,0,126
2021-11-03,52.0,,1011.0,17.5,1.2,0.45,0.0015,42.0,12.0,0.0264,0.0121,5,2,104,11,0,0,104
2021-11-04,51.0,,1012.8,16.8,1.1,0.34,0.0015,30.0,10.0,0.0233,0.0149,4,2,80,9,0,0,80
2021-11-05,59.1,,1015.8,16.0,1.3,0.45,0.0015,38.0,11.0,0.02,0.0176,5,2,95,10,0,0,95
2021-11-06,63.0,,1019.4,16.0,1.5,0.34,0.0015,30.0,9.0,0.028100000000000003,0.0112,4,2,80,8,0,0,80
2021-11-07,73.0,99.0,1021.5,16.0,1.5,0.34,0.0015,30.0,10.0,0.024800000000000003,0.0075,4,2,80,9,0,0,80
2021-11-08,80.3,99.0,1019.4,16.6,1.6,0.34,0.0015,25.0,10.0,0.02,0.0112,4,2,70,9,0,0,70
2021-11-09,97.0,4.2,1000.7,16.9,1.0,0.45,0.0015,21.0,9.0,0.008,0.020399999999999998,5,2,62,8,0,0,62
2021-11-10,47.0,99.0,998.7,17.0,1.9,0.34,0.0015,17.0,6.0,0.0233,0.010199999999999999,4,2,54,6,0,0,54
2021-11-11,45.0,,1002.3,16.0,1.5,0.45,0.0015,21.0,8.0,0.0256,0.013900000000000001,5,2,62,7,0,0,62
2021-11-12,46.9,,1006.9,15.2,1.1,0.45,0.0015,25.0,8.0,0.0192,0.018600000000000002,5,2,70,7,0,0,70
2021-11-13,51.0,,1014.9,14.0,1.0,0.45,0.0015,30.0,9.0,0.0145,0.0195,5,2,80,8,0,0,80
2021-11-14,59.1,,1015.1,14.4,1.0,0.45,0.0015,46.0,13.0,0.016,0.0158,5,2,112,12,0,0,112
2021-11-15,58.5,,1015.3,14.8,0.8,0.45,0.0015,50.0,14.0,0.0096,0.0232,5,2,120,13,0,0,120
2021-11-16,64.0,99.0,1017.7,14.5,1.4,0.45,0.0015,50.0,15.0,0.0152,0.018600000000000002,5,2,120,14,0,0,120
2021-11-17,58.0,,1020.0,14.0,1.2,0.34,0.0015,34.0,10.0,0.0184,0.0167,4,2,87,9,0,0,87
2021-11-18,68.0,,1017.4,13.0,1.0,0.5599999999999999,0.0015,57.0,18.0,0.0073,0.0269,6,2,133,17,0,0,133
2021-11-19,70.0,,1014.5,13.0,0.9,0.5599999999999999,0.0029,57.0,18.0,0.0056,0.0232,6,4,133,17,0,0,133
2021-11-20,66.2,,1016.9,14.0,1.2,0.5599999999999999,0.0015,59.0,20.0,0.024800000000000003,0.018600000000000002,6,2,137,19,0,0,137
2021-11-21,75.4,0.4,1020.4,13.0,1.0,0.45,0.0015,57.0,20.0,0.020800000000000003,0.013000000000000001,5,2,133,19,0,0,133
2021-11-22,96.0,1.8,1002.0,13.8,1.4,0.45,0.0015,46.0,14.0,0.016,0.0158,5,2,112,13,0,0,112
2021-11-23,51.0,0.5,1001.7,14.0,1.4,0.45,0.0015,21.0,6.0,0.024100000000000003,0.0112,5,2,62,6,0,0,62
2021-11-24,45.0,,1005.5,12.0,1.7,0.34,0.0015,17.0,6.0,0.0216,0.0121,4,2,54,6,0,0,54
2021-11-25,48.0,,1009.0,13.3,1.0,0.45,0.0015,34.0,10.0,0.016,0.0232,5,2,87,9,0,0,87
2021-11-26,54.0,,1012.2,13.0,1.0,0.5599999999999999,0.0029,46.0,13.0,0.0112,0.028800000000000003,6,4,112,12,0,0,112
2021-11-27,46.0,,1019.0,10.0,2.6,0.34,0.0015,13.0,4.0,0.024100000000000003,0.008400000000000001,4,2,42,4,0,0,42
2021-11-28,47.8,,1028.3,9.4,1.7,0.34,0.0015,13.0,4.0,0.0233,0.0075,4,2,42,4,0,0,42
2021-11-29,55.2,,1026.7,9.0,1.0,0.45,0.0015,38.0,10.0,0.0096,0.024100000000000003,5,2,95,9,0,0,95
2021-11-30,66.1,99.5,1017.5,12.0,1.0,0.45,0.0029,46.0,13.0,0.008,0.024100000000000003,5,4,112,12,0,0,112
2021-12-01,67.0,6.0,996.6,16.1,2.0,0.34,0.0015,21.0,8.0,0.024100000000000003,0.0121,4,2,62,7,0,0,62
2021-12-02,39.7,99.0,1012.8,11.0,1.5,0.34,0.0015,17.0,5.0,0.0184,0.013900000000000001,4,2,54,5,0,0,54
2021-12-03,55.0,,1009.0,10.0,1.1,0.45,0.0029,38.0,11.0,0.0064,0.024100000000000003,5,4,95,10,0,0,95
2021-12-04,50.0,,1009.6,11.1,0.9,0.5599999999999999,0.0029,50.0,13.0,0.0128,0.0269,6,4,120,12,0,0,120
2021-12-05,48.0,,1025.5,9.0,1.7,0.34,0.0015,17.0,5.0,0.0233,0.0056,4,2,54,5,0,0,54
2021-12-06,62.0,99.0,1027.0,10.0,1.8,0.45,0.0015,46.0,12.0,0.0128,0.0176,5,2,112,11,0,0,112
2021-12-07,82.0,0.7,1016.9,12.0,1.9,0.34,0.0015,30.0,10.0,0.0128,0.0149,4,2,80,9,0,0,80
2021-12-08,90.0,1.0,1016.4,10.0,3.3,0.34,0.0015,9.0,3.0,0.0224,0.008400000000000001,4,2,29,3,0,0,29
2021-12-09,64.0,99.5,1026.1,10.1,2.0,0.34,0.0015,25.0,9.0,0.02,0.0112,4,2,70,8,0,0,70
2021-12-10,64.0,,1023.2,9.1,1.3,0.45,0.0015,38.0,11.0,0.0145,0.0158,5,2,95,10,0,0,95
2021-12-11,70.7,,1020.8,10.0,0.8,0.5599999999999999,0.0029,57.0,17.0,0.0073,0.0223,6,4,133,16,0,0,133
2021-12-12,69.1,,1009.0,11.6,0.8,0.5599999999999999,0.0015,61.0,19.0,0.0096,0.0223,6,2,141,18,0,0,141
2021-12-13,43.8,,1010.2,10.3,3.0,0.34,0.0015,13.0,4.0,0.024800000000000003,0.008400000000000001,4,2,42,4,0,0,42
2021-12-14,72.0,0.6,1018.5,6.0,1.2,0.45,0.0015,38.0,10.0,0.008,0.0269,5,2,95,9,0,0,95
2021-12-15,71.2,,1016.8,8.0,0.6,0.67,0.0029,57.0,17.0,0.0032,0.030600000000000002,8,4,133,16,0,0,133
2021-12-16,65.0,,1015.2,10.0,0.8,0.67,0.0029,61.0,18.0,0.0056,0.0334,8,4,141,17,0,0,141
2021-12-17,75.0,99.0,994.6,9.7,1.3,0.5599999999999999,0.0015,63.0,20.0,0.004,0.028800000000000003,6,2,145,19,0,0,145
2021-12-18,36.2,99.0,1010.6,5.0,2.5,0.34,0.0015,13.0,3.0,0.024800000000000003,0.0075,4,2,42,3,0,0,42
2021-12-19,49.0,,1011.0,5.0,0.8,0.5599999999999999,0.0015,38.0,10.0,0.0121,0.020399999999999998,6,2,95,9,0,0,95
2021-12-20,58.1,,1014.0,7.5,0.9,0.5599999999999999,0.0029,46.0,12.0,0.004,0.0297,6,4,112,11,0,0,112
2021-12-21,62.3,,1009.4,8.4,0.8,0.67,0.0029,57.0,16.0,0.0032,0.0352,8,4,133,15,0,0,133
2021-12-22,45.3,,1011.2,9.0,2.9,0.34,0.0015,21.0,7.0,0.0264,0.0112,4,2,62,6,0,0,62
2021-12-23,39.0,,1018.9,8.8,2.6,0.34,0.0015,30.0,10.0,0.0272,0.010199999999999999,4,2,80,9,0,0,80
2021-12-24,55.0,99.0,1014.1,9.5,1.0,0.5599999999999999,0.0029,65.0,20.0,0.004,0.0325,6,4,149,19,0,0,149
2021-12-25,65.9,0.5,1005.3,8.0,1.2,0.45,0.0015,70.0,21.0,0.02,0.0223,5,2,154,19,0,0,154
2021-12-26,34.0,99.0,1010.1,4.0,3.1,0.34,0.0015,9.0,3.0,0.0256,0.0038,4,2,29,3,0,0,29
2021-12-27,38.1,,1013.9,3.7,1.0,0.34,0.0015,17.0,5.0,0.016,0.0176,4,2,54,5,0,0,54
2021-12-28,45.0,,1020.0,4.1,1.3,0.34,0.0015,21.0,6.0,0.02,0.0167,4,2,62,6,0,0,62
2021-12-29,50.2,,1018.8,4.4,0.9,0.45,0.0015,46.0,11.0,0.0136,0.0213,5,2,112,10,0,0,112
2021-12-30,53.5,99.0,1005.9,6.1,1.0,0.45,0.0015,50.0,12.0,0.0184,0.018600000000000002,5,2,120,11,0,0,120
2021-12-31,47.0,,1009.4,4.0,2.5,0.34,0.0015,9.0,3.0,0.0264,0.0056,4,2,29,3,0,0,29
2022-01-01,29.1,,1018.2,3.8,2.4,0.22999999999999998,0.0015,9.0,3.0,0.028100000000000003,0.0047,3,2,29,3,0,0,29
2022-01-02,46.0,,1019.3,4.0,1.0,0.45,0.0015,21.0,6.0,0.0216,0.009300000000000001,5,2,62,6,0,0,62
2022-01-03,51.0,,1015.8,6.0,1.3,0.45,0.0015,25.0,7.0,0.024800000000000003,0.010199999999999999,5,2,70,6,0,0,70
2022-01-04,51.0,,1011.3,5.0,1.6,0.45,0.0015,25.0,8.0,0.0224,0.013900000000000001,5,2,70,7,0,0,70
2022-01-05,34.0,,1020.2,4.0,2.7,0.34,0.0015,13.0,4.0,0.0272,0.006500000000000001,4,2,42,4,0,0,42
2022-01-06,57.2,0.5,1021.9,1.0,1.4,0.34,0.0015,38.0,10.0,0.0136,0.0213,4,2,95,9,0,0,95
2022-01-07,51.0,,1018.6,3.8,2.3,0.34,0.0015,25.0,8.0,0.0233,0.0167,4,2,70,7,0,0,70
2022-01-08,47.1,,1020.5,5.0,1.1,0.45,0.0015,34.0,10.0,0.0192,0.0195,5,2,87,9,0,0,87
2022-01-09,52.5,,1015.9,7.2,0.8,0.5599999999999999,0.0015,55.0,14.0,0.0088,0.0232,6,2,130,13,0,0,130
2022-01-10,56.3,99.0,1017.6,8.0,1.3,0.45,0.0015,38.0,11.0,0.0256,0.0112,5,2,95,10,0,0,95
2022-01-11,89.0,1.0,1004.0,6.0,1.1,0.45,0.0015,55.0,15.0,0.0112,0.024100000000000003,5,2,130,14,0,0,130
2022-01-12,38.5,0.1,1001.3,5.7,2.3,0.34,0.0015,13.0,4.0,0.024800000000000003,0.010199999999999999,4,2,42,4,0,0,42
2022-01-13,40.0,,1001.2,5.0,2.0,0.34,0.0015,21.0,6.0,0.0233,0.013000000000000001,4,2,62,6,0,0,62
2022-01-14,33.6,,1007.1,4.8,2.5,0.34,0.0015,13.0,4.0,0.0256,0.0075,4,2,42,4,0,0,42
2022-01-15,35.0,,1017.0,6.0,1.6,0.34,0.0015,21.0,6.0,0.024100000000000003,0.013000000000000001,4,2,62,6,0,0,62
2022-01-16,54.0,,1015.6,5.9,0.9,0.45,0.0015,42.0,11.0,0.016,0.018600000000000002,5,2,104,10,0,0,104
2022-01-17,51.0,,1010.3,7.0,0.8,0.5599999999999999,0.0015,50.0,13.0,0.0112,0.028800000000000003,6,2,120,12,0,0,120
2022-01-18,35.0,99.0,1010.6,4.7,2.5,0.34,0.0015,17.0,5.0,0.024800000000000003,0.009300000000000001,4,2,54,5,0,0,54
2022-01-19,37.7,,1015.5,4.4,1.2,0.45,0.0015,25.0,7.0,0.0192,0.018600000000000002,5,2,70,6,0,0,70
2022-01-20,50.0,,1011.2,4.0,1.9,0.45,0.0015,42.0,11.0,0.020800000000000003,0.0213,5,2,104,10,0,0,104
2022-01-21,40.1,,1018.6,3.0,2.5,0.34,0.0015,17.0,5.0,0.0256,0.009300000000000001,4,2,54,5,0,0,54
2022-01-22,40.5,,1023.2,5.0,1.2,0.34,0.0015,21.0,6.0,0.020800000000000003,0.0176,4,2,62,6,0,0,62
2022-01-23,48.5,99.0,1019.3,5.8,1.2,0.34,0.0015,46.0,11.0,0.0216,0.0121,4,2,112,10,0,0,112
2022-01-24,49.0,99.0,1012.5,7.0,1.7,0.34,0.0015,38.0,10.0,0.0233,0.013900000000000001,4,2,95,9,0,0,95
2022-01-25,51.4,99.0,1018.8,6.0,1.1,0.34,0.0015,30.0,10.0,0.0216,0.018600000000000002,4,2,80,9,0,0,80
2022-01-26,77.5,99.0,1014.9,6.0,1.2,0.45,0.0015,61.0,17.0,0.0152,0.0213,5,2,141,16,0,0,141
2022-01-27,40.0,,1014.6,7.0,2.0,0.45,0.0015,50.0,13.0,0.0304,0.0149,5,2,120,12,0,0,120
2022-01-28,39.0,99.0,1013.5,6.6,1.9,0.45,0.0015,46.0,12.0,0.0289,0.0112,5,2,112,11,0,0,112
2022-01-29,44.6,,1010.7,6.0,1.4,0.45,0.0015,30.0,9.0,0.024100000000000003,0.0158,5,2,80,8,0,0,80
2022-01-30,40.0,,1011.5,5.2,2.0,0.34,0.0015,21.0,6.0,0.028100000000000003,0.0075,4,2,62,6,0,0,62
2022-01-31,33.0,,1013.2,5.0,2.6,0.34,0.0015,17.0,6.0,0.0289,0.008400000000000001,4,2,54,6,0,0,54
2022-02-01,40.0,,1013.7,6.0,1.5,0.45,0.0015,30.0,9.0,0.02,0.0213,5,2,80,8,0,0,80
2022-02-02,39.6,,1016.7,6.1,1.4,0.45,0.0015,42.0,11.0,0.020800000000000003,0.0195,5,2,104,10,0,0,104
2022-02-03,40.0,,1013.6,6.3,1.0,0.5599999999999999,0.0015,57.0,15.0,0.0152,0.0315,6,2,133,14,0,0,133
2022-02-04,43.5,,1011.0,5.6,1.1,0.45,0.0015,30.0,8.0,0.0216,0.0195,5,2,80,7,0,0,80
2022-02-05,40.5,,1007.2,4.0,2.1,0.34,0.0015,21.0,7.0,0.0289,0.010199999999999999,4,2,62,6,0,0,62
2022-02-06,41.0,,1012.5,3.0,1.4,0.34,0.0015,21.0,6.0,0.0256,0.009300000000000001,4,2,62,6,0,0,62
2022-02-07,33.0,,1019.1,5.0,1.5,0.34,0.0015,21.0,6.0,0.0233,0.013900000000000001,4,2,62,6,0,0,62
2022-02-08,46.0,99.0,1020.2,5.8,1.3,0.34,0.0015,38.0,10.0,0.02,0.020399999999999998,4,2,95,9,0,0,95
2022-02-09,50.0,99.0,1021.7,6.1,1.8,0.34,0.0015,30.0,9.0,0.0264,0.0149,4,2,80,8,0,0,80
2022-02-10,90.0,1.7,1017.0,2.1,2.2,0.34,0.0015,46.0,11.0,0.0176,0.0176,4,2,112,10,0,0,112
2022-02-11,70.0,0.7,1018.6,4.2,1.9,0.34,0.0015,25.0,7.0,0.0256,0.008400000000000001,4,2,70,6,0,0,70
2022-02-12,59.3,99.0,1022.9,5.9,1.0,0.45,0.0015,46.0,11.0,0.02,0.020399999999999998,5,2,112,10,0,0,112
2022-02-13,79.0,1.6,1019.6,4.0,1.3,0.45,0.0015,57.0,15.0,0.016800000000000002,0.018600000000000002,5,2,133,14,0,0,133
2022-02-14,71.5,0.9,1016.4,4.4,1.5,0.45,0.0015,55.0,15.0,0.0272,0.0149,5,2,130,14,0,0,130
2022-02-15,68.0,99.0,1012.5,5.7,1.0,0.5599999999999999,0.0015,59.0,18.0,0.0128,0.0297,6,2,137,17,0,0,137
2022-02-16,51.6,99.0,1005.1,6.0,1.5,0.45,0.0015,42.0,11.0,0.024100000000000003,0.020399999999999998,5,2,104,10,0,0,104
2022-02-17,30.5,,1007.7,4.8,1.9,0.34,0.0015,17.0,5.0,0.0264,0.013000000000000001,4,2,54,5,0,0,54
2022-02-18,35.1,,1021.9,6.3,1.9,0.34,0.0015,13.0,4.0,0.024800000000000003,0.013900000000000001,4,2,42,4,0,0,42
2022-02-19,59.0,99.0,1021.0,5.3,1.0,0.45,0.0015,42.0,10.0,0.0128,0.024100000000000003,5,2,104,9,0,0,104
2022-02-20,82.3,99.0,1002.5,6.0,1.9,0.34,0.0015,38.0,9.0,0.0216,0.009300000000000001,4,2,95,8,0,0,95
2022-02-21,33.0,,1012.2,4.0,2.7,0.34,0.0015,17.0,6.0,0.032,0.0075,4,2,54,6,0,0,54
2022-02-22,35.5,,1015.1,4.0,1.6,0.34,0.0015,25.0,7.0,0.028100000000000003,0.0121,4,2,70,6,0,0,70
2022-02-23,37.3,,1018.3,4.4,1.7,0.34,0.0015,17.0,5.0,0.0296,0.008400000000000001,4,2,54,5,0,0,54
2022-02-24,33.0,,1018.5,4.5,2.8,0.34,0.0015,17.0,5.0,0.0312,0.008400000000000001,4,2,54,5,0,0,54
2022-02-25,33.2,,1017.5,7.2,1.5,0.34,0.0015,25.0,7.0,0.0289,0.0149,4,2,70,6,0,0,70
2022-02-26,46.0,,1016.5,10.0,1.5,0.45,0.0015,38.0,10.0,0.0289,0.0158,5,2,95,9,0,0,95
2022-02-27,39.0,,1010.0,9.0,2.3,0.45,0.0015,46.0,14.0,0.0344,0.009300000000000001,5,2,112,13,0,0,112
2022-02-28,38.0,,1017.1,10.5,1.7,0.45,0.0015,34.0,10.0,0.032,0.013900000000000001,5,2,87,9,0,0,87
2022-03-01,48.0,99.0,1010.0,11.5,1.3,0.45,0.0029,57.0,18.0,0.024100000000000003,0.0232,5,4,133,17,0,0,133
2022-03-02,53.2,,1007.3,11.3,1.9,0.34,0.0015,50.0,15.0,0.0361,0.013900000000000001,4,2,120,14,0,0,120
2022-03-03,58.0,99.0,1009.0,9.0,1.6,0.45,0.0015,57.0,17.0,0.0344,0.0121,5,2,133,16,0,0,133
2022-03-04,43.6,,1015.0,9.0,1.7,0.34,0.0029,42.0,11.0,0.0296,0.013000000000000001,4,4,104,10,0,0,104
2022-03-05,47.5,,1003.5,11.8,1.9,0.45,0.0015,57.0,17.0,0.0304,0.013900000000000001,5,2,133,16,0,0,133
2022-03-06,32.0,,1004.0,8.0,3.2,0.34,0.0015,30.0,9.0,0.0352,0.0038,4,2,80,8,0,0,80
2022-03-07,31.1,,1013.2,9.0,2.0,0.34,0.0015,25.0,8.0,0.032,0.009300000000000001,4,2,70,7,0,0,70
2022-03-08,70.0,99.0,1016.2,7.0,1.7,0.34,0.0015,42.0,11.0,0.024100000000000003,0.013900000000000001,4,2,104,10,0,0,104
2022-03-09,54.0,99.0,1018.8,8.0,1.4,0.34,0.0015,46.0,12.0,0.0296,0.0121,4,2,112,11,0,0,112
2022-03-10,57.0,,1020.7,10.0,1.2,0.45,0.0029,53.0,14.0,0.0272,0.0195,5,4,126,13,0,0,126
2022-03-11,55.0,,1017.2,13.0,1.5,0.45,0.0029,59.0,19.0,0.0289,0.0167,5,4,137,18,0,0,137
2022-03-12,47.3,,1014.6,15.0,1.1,0.5599999999999999,0.0029,70.0,24.0,0.0352,0.0223,6,4,154,22,0,0,154
2022-03-13,60.0,,1015.0,16.0,1.5,0.45,0.0029,68.0,26.0,0.04,0.0112,5,4,152,24,0,0,152
2022-03-14,69.0,0.3,1009.5,17.0,2.2,0.34,0.0015,42.0,14.0,0.032799999999999996,0.0112,4,2,104,13,0,0,104
2022-03-15,68.5,99.0,1007.2,13.0,1.4,0.45,0.0015,34.0,10.0,0.032,0.0112,5,2,87,9,0,0,87
2022-03-16,57.2,,1011.9,13.8,1.4,0.45,0.0015,30.0,10.0,0.028100000000000003,0.0158,5,2,80,9,0,0,80
2022-03-17,59.2,99.0,1015.5,14.9,1.3,0.45,0.0029,46.0,15.0,0.032799999999999996,0.0167,5,4,112,14,0,0,112
2022-03-18,86.6,0.9,1015.5,5.4,2.7,0.34,0.0015,21.0,6.0,0.0264,0.010199999999999999,4,2,62,6,0,0,62
2022-03-19,86.0,2.1,994.5,9.0,1.6,0.34,0.0029,17.0,5.0,0.024100000000000003,0.010199999999999999,4,4,54,5,0,0,54
